CASEID,WEIGHT,WEIGHTPOP,P_PARTYID7,QUALLIFE,HLTHPHYS,HLTHMNTL,SATSOC,ACTSSOC,PHYSACTS,EMOPROBS,FATIGUE,RATEPAIN,FEELA,FEELB,FEELC,FEELD,FEELE,FEELF,FEELG,FEELH,FEELI,FEELJ,STRESS1,STRESS2,STRESS3,STRESS4,LONELY1,LONELY2,LONELY3,SATFIN,FINALTER,FINRELA,GOODLIFE,KIDSSOL,HAPPY,REACT1A,REACT1B,REACT1C,REACT1D,REACT1E,REACT1F,REACT1G,REACT1H,REACT1I,REACT1J,REACT1K,REACT1L,REACT1M,REACT1N,REACT1O,REACT2A,REACT2B,REACT2C,REACT2D,REACT2E,REACT2F,REACT2G,REACT2H,REACT2I,REACT2J,REACT2K,REACT2L,REACT2M,REACT2N,REACT2O,THNGA,THNGB,THNGC,THNGD,THNGE,INFO,CHANGE,Q9,Q10,Q11,Q14,ECONIMPACTA,ECONIMPACTB,ECONIMPACTC,ECONIMPACTD,ECONIMPACTE,ECONIMPACTF,ECONIMPACTG,ECONIMPACTH,ECONIMPACTI,ECONIMPACTJ,ECONIMPACTK,ECONIMPACTL,ECONIMPACTM,ECONIMPACTN,ECONIMPACTO,ECONIMPACTP,ECONIMPACTQ,Q25_1,Q25_2,Q25_3,Q25_4,Q25_DK,Q25_SKP,Q25_REF,Q19,Q20_1,Q20_2,Q20_3,Q20_DK,Q20_SKP,Q20_REF,Q21A,Q21B,Q21C,Q21D,Q21E,Q21F,Q21G,CAREGAPA,CAREGAPB,CAREGAPC,CAREGAPD,CAREGAPE,CAREGAPF,CAREGAPG,CAREGAPH,CAREGAPI,CAREGAPJ,CAREGAPK,CAREGAPL,WHYCAREGAPA,WHYCAREGAPB,WHYCAREGAPC,WHYCAREGAPD,WHYCAREGAPE,WHYCAREGAPF,WHYCAREGAPG,WHYCAREGAPH,WHYCAREGAPI,WHYCAREGAPJ,WHYCAREGAPK,WHYCAREGAPL,TELEHEALTH,CAREGIVEA,CAREGIVEB,CAREGIVEC,CAREGETA,CAREGETB,CAREGETC,FLOYDPROTESTA,FLOYDPROTESTB,FLOYDPROTESTC,FLOYDPROTESTD,STARTDT,ENDDT,DURATION,SURV_MODE,SURV_LANG,DEVICE,GENDER,AGE4,AGE7,EDUC4,MARITAL,EMPLOY,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV,HHINCOME,EDU_R3,INC_R3,EMPLOYED,MARRIED,RACETH,AGE_GROUP_R5,HOTSPOT
2310,0,48073,Moderate Democrat,Good,Poor,Poor,Poor,Fair,Moderately,Often,Very severe,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fairly often,Sometimes,Sometimes,Fairly often,Very often,Very often,Often,Not at all satisfied,Worse,Below average,Somewhat disagree,Somewhat better,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,,,,,,,,Yes,No,No,Yes,No,No,Rarely,Only a few,Yes,Yes,Yes,"No, I receive no pay",No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,No,No,No,No,Agree,Agree,Agree,Agree,31JUL20:14:35:03,31JUL20:14:46:15,12,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Never married,Working - self-employed,South,East South Central,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Cellphone only,3,0,0,0,0,3,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",30 to 39,0
1611,1,79786,Moderate Democrat,Good,Good,Good,Good,Fair,Completely,Sometimes,Moderate,4,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Fairly often,Sometimes,Sometimes,Rarely,Rarely,Rarely,Satisfied,Better,Average,Strongly agree,Much better,Pretty happy,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,,,No,No,Yes,No,Yes,,No,,,Yes,,Yes,No,No,No,No,No,Occasionally,None,Yes,No,Yes,"No, I receive no pay",Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,22JUL20:17:42:25,25JUL20:08:02:51,18,Web Interview,English,Smartphone,Female,30-44,35-44,Some college,Never married,Working - as a paid employee,South,East South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,4,0,2,1,0,1,"$30,000 to under $40,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,30 to 39,0
3509,1,159654,Strong Democrat,Poor,Poor,Poor,Poor,Poor,Not at all,Always,Very severe,10 - The worst imaginable pain,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Not at all satisfied,Stayed the same,Far above average,Strongly disagree,Much worse,Not too happy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Most of the time,Many,Yes,Yes,No,"No, I receive no pay",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,A test indicating that you had the disease,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Both,Both,Both,Both,,Both,Both,Both,Both,Both,Both,Both,Not sure,Yes,Yes,Yes,Yes,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUL20:15:27:58,22JUL20:15:34:02,6,Web Interview,English,Smartphone,Male,30-44,25-34,Some college,Divorced,Working - as a paid employee,South,East South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A building with 2 or more apartments,Cellphone only,4,0,2,1,0,1,"$50,000 to under $75,000",Some college,"$50,000 to under $100,000",Employed,Not married,Other,30 to 39,0
863,1,68861,Don't Lean/Independent/None,Fair,Good,Good,Good,Good,Completely,Sometimes,Mild,4,No,No,Yes,No,Yes,Yes,No,No,No,No,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Not at all satisfied,Stayed the same,Far below average,Somewhat disagree,Somewhat better,Not too happy,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,,,,,Yes,No,,,,Yes,No,Yes,No,No,Most of the time,Many,No,Yes,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUL20:19:13:21,22JUL20:19:29:09,16,Web Interview,English,Smartphone,Male,60+,65-74,Some college,Divorced,Not working - disabled,South,East South Central,Metro Area,Non-internet household,Rented for cash,A building with 2 or more apartments,Cellphone only,1,0,0,0,0,1,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"African American, non-Hispanic",65 or older,0
2953,1,123141,Lean Republican,Very good,Very good,Very good,Very good,Very good,Completely,Rarely,None,1,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Almost never,Very often,Very often,Never,Never,Rarely,Never,Satisfied,Better,Average,Strongly agree,Much better,Very happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,No,No,No,No,No,No,No,Agree,Strongly agree,Agree,Agree,22JUL20:14:27:47,22JUL20:14:39:52,13,Web Interview,English,Desktop,Male,60+,65-74,BA or above,Married,Not working - retired,South,East South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Landline telephone only,2,0,0,0,0,2,"$40,000 to under $50,000",Bachelors degree or more,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
1133,1,173102,Strong Democrat,Very good,Good,Very good,Excellent,Very good,Moderately,Rarely,Moderate,6,No,No,No,No,Yes,No,No,No,Yes,Yes,Never,Very often,Very often,Never,Sometimes,Sometimes,Rarely,Satisfied,Worse,Average,Somewhat agree,Somewhat better,Very happy,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,,,,Yes,No,,,,No,,,,No,,No,No,No,No,No,No,Occasionally,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,26JUL20:00:20:32,27JUL20:18:27:27,28,Phone interview,English,Phone interview (not online),Female,60+,75+,Some college,Married,Not working - retired,South,East South Central,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Married/co-habitating,"African American, non-Hispanic",65 or older,0
3014,3,339294,Moderate Republican,Very good,Good,Good,Good,Fair,Completely,Often,Moderate,1,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Fairly often,Fairly often,Almost never,Sometimes,Sometimes,Often,Sometimes,More or less satisfied,Stayed the same,Average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,,,Yes,Yes,Yes,Yes,Yes,,Yes,No,,,No,,,Yes,No,Yes,No,No,Occasionally,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,Yes,No,Yes,Yes,No,No,Agree,Agree,Agree,Agree,23JUL20:21:52:04,23JUL20:22:00:40,9,Web Interview,English,Smartphone,Female,18-29,25-34,HS graduate or equivalent,Married,Not working - other,South,East South Central,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$50,000 to under $75,000",High school diploma or less,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",18 to 29,0
3455,1,145861,Moderate Republican,Good,Good,Good,Good,Good,Mostly,Sometimes,Mild,5,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Sometimes,Fairly often,Sometimes,Sometimes,Rarely,Rarely,Rarely,More or less satisfied,Better,Below average,Somewhat agree,Somewhat better,Pretty happy,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,,Yes,Yes,No,Yes,Yes,,Yes,,Yes,,,,Yes,No,No,Yes,No,No,Rarely,Only a few,No,No,No,"No, I receive no pay",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Agree,Agree,Agree,24JUL20:11:18:03,24JUL20:11:27:12,9,Web Interview,English,Smartphone,Female,30-44,25-34,HS graduate or equivalent,Married,Not working - other,South,East South Central,Non-Metro Area,Non-internet household,Rented for cash,A mobile home or trailer,Cellphone only,5,0,0,0,0,1,"$40,000 to under $50,000",High school diploma or less,"Less than $50,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
1716,1,68538,Don't Lean/Independent/None,Very good,Very good,Very good,Good,Good,Completely,Sometimes,Mild,2,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Fairly often,Sometimes,Almost never,Rarely,Often,Often,More or less satisfied,Stayed the same,Average,Somewhat disagree,About the same,Not too happy,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,,,Yes,,Yes,Yes,,,No,,No,,,,,No,Yes,Yes,No,No,Often,Only a few,No,No,Yes,"Yes, I receive partial pay",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,,,,Both,,Both,,Both,,Both,I decided,,Not sure,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,22JUL20:14:48:35,22JUL20:14:59:51,12,Web Interview,English,Desktop,Female,60+,55-64,Some college,Married,Working - self-employed,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have cellphone, but mostly use landline",2,0,0,0,0,2,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Employed,Married/co-habitating,"White, non-Hispanic",60 to 64,0
196,1,90409,Strong Republican,Very good,Good,Excellent,Very good,Good,Completely,Rarely,Moderate,2,Yes,No,No,No,No,No,No,No,No,No,Almost never,Fairly often,Fairly often,Never,Never,Never,Never,More or less satisfied,Better,Above average,Strongly agree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Often,SKIPPED ON WEB,No,No,Yes,"Yes, I use paid leave",No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Agree,Strongly disagree,Agree,Strongly disagree,25JUL20:08:18:58,25JUL20:08:26:26,8,Web Interview,English,Smartphone,Male,30-44,25-34,BA or above,Married,Working - as a paid employee,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,Cellphone only,2,0,0,0,0,2,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
669,1,94375,Strong Republican,Good,Good,Fair,Fair,Fair,Mostly,Sometimes,Moderate,4,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Rarely,More or less satisfied,Better,Above average,Strongly agree,About the same,Pretty happy,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,,,No,,,Yes,Yes,No,Yes,No,,,No,,Yes,No,No,Yes,No,No,Often,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,Neither agree nor disagree,Strongly agree,Agree,Agree,22JUL20:17:41:55,22JUL20:17:57:34,16,Web Interview,English,Smartphone,Male,60+,65-74,BA or above,Divorced,Not working - retired,West,Pacific,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house attached to one or more houses,Cellphone only,1,0,0,0,0,1,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Not employed,Not married,"White, non-Hispanic",65 or older,0
227,0,31354,Lean Republican,Very good,Good,Good,Good,Good,Completely,Often,Moderate,1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,Sometimes,Almost never,Almost never,Sometimes,Sometimes,Sometimes,Satisfied,Better,Average,Neither agree nor disagree,About the same,Pretty happy,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,No,,No,No,Yes,,Yes,No,No,Yes,Yes,Yes,No,No,Rarely,Some,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,22JUL20:13:52:15,22JUL20:14:10:35,19,Web Interview,English,Smartphone,Female,30-44,25-34,Some college,Married,Not working - other,West,Pacific,Non-Metro Area,Internet Household,Occupied without payment of cash rent,A one-family house attached to one or more houses,Cellphone only,4,0,2,0,0,2,"$75,000 to under $100,000",Some college,"$50,000 to under $100,000",Not employed,Married/co-habitating,"White, non-Hispanic",30 to 39,0
1595,1,63586,Strong Democrat,Very good,Good,Very good,Very good,Excellent,Completely,Sometimes,None,2,No,No,Yes,No,Yes,No,No,Yes,No,No,Almost never,Very often,Sometimes,Never,Never,Never,Never,More or less satisfied,Better,Far below average,Strongly disagree,Somewhat better,Pretty happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,Strongly agree,Disagree,Agree,Strongly disagree,22JUL20:14:05:02,22JUL20:14:15:26,11,Web Interview,English,Desktop,Female,60+,55-64,Some college,Never married,Not working - other,West,Mountain,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,3,0,0,0,0,3,"$20,000 to under $30,000",Some college,"Less than $50,000",Not employed,Not married,"White, non-Hispanic",60 to 64,0
937,1,145078,Lean Republican,Very good,Very good,Very good,Good,Good,Mostly,Never,None,7,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Sometimes,Fairly often,Very often,Never,Never,Never,Never,Not at all satisfied,Worse,Above average,Strongly agree,Much worse,Pretty happy,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,No,Yes,Often,None,No,Yes,No,"No, I receive no pay",Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,SKIPPED ON WEB,,,,I decided,Both,,,I decided,I decided,Both,,,Yes,No,No,No,No,No,No,Agree,Strongly agree,Agree,Strongly agree,22JUL20:13:20:35,22JUL20:13:36:51,19,Web Interview,English,Smartphone,Male,60+,65-74,BA or above,Married,Working - self-employed,West,Mountain,Metro Area,Non-internet household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,2,0,0,0,0,2,"$150,000 or more",Bachelors degree or more,"$100,000 or more",Employed,Married/co-habitating,"White, non-Hispanic",65 or older,0
2915,1,92781,Moderate Democrat,Very good,Very good,Very good,Very good,Very good,Completely,Never,Mild,1,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Never,Fairly often,Fairly often,Almost never,Never,Never,Never,Satisfied,Stayed the same,Average,Neither agree nor disagree,About the same,Pretty happy,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,No,No,,No,No,,No,,,,,,,No,No,Yes,No,No,Occasionally,Some,No,No,Yes,"No, I receive no pay",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,A test indicating that you had the disease,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,23JUL20:22:30:38,23JUL20:22:43:28,13,Web Interview,English,Smartphone,Male,45-59,45-54,BA or above,Married,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",6,0,0,2,2,4,"$75,000 to under $100,000",Bachelors degree or more,"$50,000 to under $100,000",Employed,Married/co-habitating,Hispanic,40 to 59,1
712,1,73014,Lean Republican,Good,Good,Fair,Poor,Poor,Completely,Often,Mild,1,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Sometimes,Fairly often,Almost never,Fairly often,Never,Sometimes,Rarely,More or less satisfied,Worse,Average,Neither agree nor disagree,Much better,Not too happy,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,Yes,Yes,Yes,No,No,Most of the time,Some,Yes,Yes,No,"No, I receive no pay",Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,SKIPPED ON WEB,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,,,,,,,I decided,I decided,,Not sure,No,No,No,No,No,No,Agree,Agree,Agree,Disagree,22JUL20:13:07:50,22JUL20:13:27:41,20,Web Interview,English,Smartphone,Male,45-59,45-54,Some college,Never married,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,6,0,0,4,2,2,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Not married,Hispanic,40 to 59,1
3427,0,50877,Strong Democrat,Very good,Good,Very good,Very good,Fair,Mostly,Rarely,Mild,2,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Sometimes,Fairly often,Fairly often,Almost never,Never,Rarely,Rarely,More or less satisfied,Stayed the same,Above average,Somewhat agree,Somewhat better,Pretty happy,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,,,,No,No,No,No,Yes,No,,,No,,,,No,Yes,Yes,No,No,Often,Only a few,No,No,No,"Yes, I receive full pay but do not have to take leave",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,,,,I decided,,,,I decided,,I decided,I decided,,No,No,No,No,No,No,No,Strongly agree,Disagree,Strongly agree,Disagree,23JUL20:22:06:42,23JUL20:22:18:52,12,Web Interview,English,Desktop,Male,60+,55-64,BA or above,Married,Not working - retired,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,Cellphone only,3,0,0,0,0,3,"$100,000 to under $150,000",Bachelors degree or more,"$100,000 or more",Not employed,Married/co-habitating,"White, non-Hispanic",60 to 64,1
638,0,50467,Moderate Democrat,Very good,Good,Good,Very good,Very good,Completely,Sometimes,Moderate,3,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Fairly often,Fairly often,Fairly often,Almost never,Often,Often,Rarely,More or less satisfied,Stayed the same,Below average,Neither agree nor disagree,Somewhat worse,Pretty happy,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,,,,,Yes,Yes,,,Yes,,,,No,Yes,,Yes,No,Yes,No,No,Often,None,No,No,No,"No, I receive no pay",No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,I decided,,,Yes,No,No,No,No,No,No,Agree,Agree,Agree,Agree,22JUL20:07:05:40,22JUL20:07:19:40,14,Web Interview,English,Desktop,Female,60+,65-74,Some college,Divorced,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Rented for cash,A one-family house detached from any other house,Cellphone only,1,0,0,0,0,1,"$40,000 to under $50,000",Some college,"Less than $50,000",Employed,Not married,"White, non-Hispanic",65 or older,1
153,3,430369,Lean Republican,Excellent,Excellent,Very good,Very good,Excellent,Completely,Rarely,None,3,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Almost never,Sometimes,Sometimes,Never,Never,Rarely,Rarely,Satisfied,Stayed the same,Average,Strongly agree,Somewhat worse,Not too happy,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,No,No,No,No,No,Occasionally,Only a few,No,No,Yes,"No, I receive no pay",No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,"No symptoms or signs, or tested as not having the disease",No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,Not sure,No,No,No,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,25JUL20:17:07:23,25JUL20:17:23:42,17,Web Interview,English,Desktop,Male,18-29,25-34,HS graduate or equivalent,Never married,Working - as a paid employee,West,Mountain,Metro Area,Internet Household,Owned or being bought by you or someone in your household,A one-family house detached from any other house,"Have a landline, but mostly use cellphone",3,0,0,0,0,3,"$150,000 or more",High school diploma or less,"$100,000 or more",Employed,Not married,"White, non-Hispanic",18 to 29,1
